sentence_count,english_word,non_english_word,CC,DT-PDT,IN,JJ,JJR,JJS,MD,NN,NNS,NNP,NNPS,RB2,RBR,RBS,VB,VBD-VBN,VBG,VBP-VBZ,other_tags,word_count,td_idf,score,essay_wo_stopwords
10,270,4,11,28,47,16,5,0,0,42,26,16,0,5,0,0,11,3,2,26,43,144,8.142643438723535,3.5,dear local newspaper @ caps1 percentage people world think computer think positive effect well @ percent1 world say computer great way communicate friend family different people around world also mentioned good hand eye coordination adult student wonderful educational source use school job etc first reason say great way communicate program computer memoried little number around universe connect friend family people around earth example like yahoo facebook twitter myspace etc type way communicate people bring social healthy way life half world communication source one easier get mind another reason @ month1 connection probably better way see one another live different part earth reason said another way seeing people around world right living @ location1 order see one love care myspace facebook able see family friend louse live different location like @ location2 @ location4 @ location3 etc another reason good hand eye coordination adult student
28,402,19,14,49,54,35,3,1,14,63,23,16,0,20,0,0,35,12,4,25,63,211,10.24895373144627,4.5,use computer ability virtualy anything internet million user make life lot easier ace talk people way across world search topic learn internet even encourages get outside see thing @ date1 seasy contact someone @ location1 contact someone side town long oyu internet connection stay touch friend thats moved aparent buisness trip anyone @ month1 say use phone could use video chat internet see someone thousand mile away right infront day harder stay touch stay touch @ num1 @ num2 year ago information neede came book would go way library find right book read lucky could find bit looking day simply type search browser instantly get thousand webistes topic internet allows learn subject like spend @ caps1 expert give poeple spend much time thier computer seeing great place beautiful picture encourages @ caps1 poeple get outside see recent poll @ percent1 peopel went hike seeing youtube video great get outside internet massive effect u also bring family together example dinner get great recipe internet fact get million great recipe internet amazing idea @ caps1 would argue greatest invention ever yes dangerous proper education internet good source information @ caps2 pas tie abused able see talk others far away seeminly impossible decade ago getting information never easy lucky live age intenet right fingertip
22,366,21,14,26,46,29,1,0,1,51,40,34,0,17,1,0,6,13,29,45,53,221,8.089810041939167,4.5,dear @ caps1 post know people spending way much time computer instead side people becoming adictied computer people spending way much time computer addicted weight getting exercise telling need address matter people become addicted computer @ person1 say @ date1 @ num1 people useing computer @ date2 nearly @ num2 million people using computer big increase last copple year people becoming addicted facebook twitter much computer site yale say @ date3 number people facebook @ num3 thousand @ date4 @ num4 million people using facebook know yoe seems like addiction computer people getting tramensly weight one cause addiction computer people sit infront computer eat eat eat weight unhealthy dr @ person2 say last @ num5 year average weight person gone @ num3 pound due sitting front computer eating doctor say thay thing people weight unless turn computer witch think possible people getting fat sitting nothing day exercise key part staying healthy sitting infront computer eating r getting exercise needed people getting fat dr @ person3 say people need aware problem dr @ person3 also say last @ num7 year amount exercise people getting decreased @ percent1 people getting fat also say due sitting infront computer eating people getting exercise due computer telling huge problem need address people becoming addicted computer getting weight getting exersise plea @ caps1 post listen problem dessision
34,511,23,25,40,62,49,3,2,18,74,40,50,0,38,1,0,30,15,17,37,59,302,11.247666515100871,6.0,dear local newspaper feel negative effect computer people much greater positive effect computer caused massive amount obesity @ location1 number growing everday computer also time consuming people could spend hour even day computer without anything else lastly computer dangerouis many kid could even end death feel xomputers harmful society stopped obesity @ caps4 biggest problem @ location1 growing bigger everyday @ percent1 @ location1 population obese computer major conributer put mind computerf addicy dinner time hungry want lose much time computer hurry nearest fast food store cheeseburger fry soda go back house eat food computer fast food bad dont even give body chance burn @ caps7 calorie carbohydrate ate exercising computer addict almost everyday know @ num1 pound addition people thier hand eye coordination every way going computer contribute large portion obese population also extremely time consuming people computer waste huge amount timer people stay thier computer hour amd sometimes dont even realize say @ caps1 let check email @ caps1 look recieved @ caps2 @ caps1 let change @ caps3 acconut @ caps4 thing thing another @ caps7 madden @ num2 @ num3 hour already passed people stay computer @ caps7 day waste precious time could spent family exercising finding true love time sao precious life must waste staying computer @ caps7 day time consuming computer also dangerous kid around country killed raped bulled @ caps7 computer show thier picture chat site give away much information enough critical knocking front door also suicide bulled @ caps5 cyberbullying harmful harmful vregular bullying kid fare strong mental emotional harm make bad decision including suicide @ num4 school addition explicit content @ caps5 including picture video harm child young mind danger computer great @ caps7 @ caps7 computer risky whivh time consuming lastly extremely dangerous child banned @ caps7 society well using @ location1
20,328,16,13,14,49,26,2,1,11,35,37,9,2,21,0,0,18,6,8,39,57,174,8.131530982862426,4.0,dear @ caps1 local newspaper heard concerd people use computer much think computer good thing many people use computer school work ect think computer good use many people use research resource easier use going vaction check much hotel resteraunts interesting place instead calling driving around computer good school think book harder longer use computer also question go one website ask question many people might answer question looking also useful work people use computer work put tax document computer computer used fun chat facebook game think computer useful many thing also think people spend much time computer great also use thing like map book ect many spend @ num1 hour computer facebooking gaming think important people go outside hang friend alot people spend time computer @ date1 cold sometimes snowing think spend whole time computer though dont want depend electrictronics everytime think computer used alot @ date2 think hanging friend family important also weather nice think computer useful direction work school work spend alot time electronics arent everything life thank taking time reading hope agree
19,311,11,10,32,37,22,0,0,5,36,37,31,1,18,3,1,19,4,5,33,43,188,7.669870999842046,4.0,dear @ caps1 @ caps2 @ caps3 think computer benefitial society even though people give u mean communication computer give u ability learn forein people place computer help business many way computer society computer give u mean communication @ caps4 @ caps5 @ caps6 mail much without computer family live far away talk push button @ caps5 let u talk friend school plan going night long distance call cost money worth @ money1 call call every couple day communication evolved much past @ num1 year computer bigginning computer benefitial communication computer give u ability look fact forein place people matter minute could look @ caps7 @ location1 would get multiple site @ caps7 computer help u expand learning capability give u chance learn thing normally another reason computer benefitial society last reason support fact computer benefitial society computer help keep much data work data help @ percent1 business file report communicate branch company learned class job much difficult today technology people think using computer deprives people going exercising take @ num2 minute ti check @ caps6 mail look something computer benefitial society without computer life would much complicated
24,378,9,8,36,52,26,5,0,7,67,23,20,0,14,0,0,21,9,7,34,66,184,7.237242803731441,5.0,dear @ caps1 @ caps2 @ caps3 think computer great purpose one reason lot information internet another reason history many different website last reason send message faraway place using e mail frist reason state lot information internet example youn newspaper laptop get information way know @ num1 @ num2 people use laptop information game another example get newspaper everyday article looking use internet look information internet would use yahoo google informational website need second reason state history many different website instance go website learn history everyday insted going museum history everyday one day make project @ caps4 four day know went historical website @ caps4 got project people need history always around internet last reason state insted texting people faraway place use e mail address example pay e mail address actually free know @ num3 million people around world use e mail address insted texting people e mail address quick make one waste money text someone halfway around globe conclusion think computer one reason lot information internet another reason history website last reason send message far away place using e mail thank reading article
30,444,12,14,36,56,15,3,1,12,60,30,26,0,23,0,0,37,12,9,46,90,216,9.843586917652067,5.0,new @ caps1 @ caps2 @ caps3 computer benefit society people think many reason people always something bored plenty learn keep organized reading paper agree computer benefit ever get bored nothing well computer around endless thing keep busy people talk friend keep teach matter far away go many website game play type game computer @ month1 thinking might get addicted game never want take eys screen well case always set timer give certain amount time worry warns shuts computer isnt fun game though filled knowledge like brain @ num1 scientist mathematicans put together school assignment write paper someone famous research computer quick way get information plety website person also everyday news update going world never worry knowing whats going like stay organizes personally think easier get life everyday knowing thing staying organized computer great easy way keep organized many program use write document make graph whatever need @ percent1 @ num2 working people need computer job keep track everything @ percent1 working human larger amount thing computer made @ percent1 @ num2 people would job would keep everything paper @ month1 catastrophe @ month1 want back everything copying photo file music ect @ caps4 dont loose everything computer shuts reading agree computer benefit society many reason paper alot hope realized without computer world today thank time
11,244,9,8,18,28,18,0,0,7,35,11,7,0,15,1,0,26,3,9,19,50,116,7.732996690714857,4.0,dear @ person1 writing letter discus fact computer negitive effect average american reason people spending much time outside lack exersize interact family much spending much time big effect mother nature begin care le wonderful earth care pollute took time go outside instead running air conditioner save money go friend lack exersize bad health sitting day computer exersize lazyness exersize feel good adreniline start going stay fit wan worry unhealthy take away computer interact family instead eating dinner together one person computer others waching @ caps1 might argue family lot want healthy relationship encourage family sit table discus day went stated reason think computer negative effect people hope agree reason find way get everyone computer get active
21,241,3,9,20,21,12,2,0,12,39,13,8,0,14,1,0,22,7,5,16,44,113,8.292792531497353,4.0,like find @ num1 star hotel resteraunt click button know would like keep using computer good society use computer exercise computer helpful u work done neatly also help accessing surfing internet useful stuff computer intelligent came boring heavy boxed shape computer also electronics go vacation forget turn light use hand held computer turn communication pretty easy computer need computer course microphone headset speaker special software connect rest world talk loved one family member computer want also get web cam video camera used computer see others face face anything said also texting use computer keyboard type send message computer also lot thing play mindless video game computer must right specification play sure might pricey
36,561,2,36,40,57,42,1,0,17,60,40,13,1,34,0,0,58,2,4,57,111,263,8.17624183255074,4.5,dear newspaper @ caps1 computer course @ caps1 get information need computer good everyone one computer let learn new thing search anything want know also let communicate family friend people need communicate also let see disaster country teach world computer good benefit lot people way computer allow learn new thing search anything want know school need @ caps1 research well go computer help also good job one use learn new thing time let @ caps1 work learn new thing fast easy @ caps1 @ caps1 hard work looking book spending much time looking information need computer great use another great thing communicate family friend live far away another country communicate computer easily webcam e mail easy way stay close also good @ caps1 business online @ caps1 job talk people need talk ever arrange emergency meeting time call people need simply send e mail set meeting next day perfect way communication business final reason computer perfect learn disaster country ever miss news really wanted see go computer see news learn new thing see bad thing happened also live home town go online see going hometown visit special occassions learn lot new thing country also learn new place ever want move another country see hotel anything want want go vacation perfect way transportation learn new thing place conclusion fact computer good let learn new thing @ caps1 research also let communicate family friend case emergency computer also great want go vacation learn new thing country computer great better go get one computer awesome @ caps1 anything need stop waiting get online go buy one
19,375,15,13,25,47,20,10,3,3,55,38,22,0,24,1,0,24,9,16,40,50,224,10.190624593369977,5.0,dear @ location1 @ caps1 come attention people using computer excessive amount time recent study confirmed reporting @ percent1 @ location2 population us computer @ num1 hour day mean people le time exercise enjoy nature socialize consider benefit computer greatly outwayed problem arise computer limit person health physical social harm good siciety spending much time computer deteriavate person health preventing spending time exercising take example @ location3 go computer least five time week four hour @ location3 stopped playing soccer prefers spend time facebook instead recieving six hour exercise week recieves hour @ location3 gaining weight losing health problem million child like @ location3 getting enough exercise instead opting spend much time computer another problem people spend le time enjoying nature choose surf web instead nad people caring le planet animal nature important extremely fun shame furthermore choose spend overwhelming amount time computer tend interact le family member longer child help cook clean chones spend time sibling one mother say ever since daughter got new laptop gone play baby brother friend unfortunatly true teen today computer limited nou much time family spend together conclusion computer harm society keep people cooped room istead exercising enjoying nature fun family friend computer become mause society therefore @ caps1 crucial people spend hour day computer use time exercise socialize even nothing would better overall computer longer beneficiery society
31,497,14,20,35,67,36,2,2,13,74,33,30,0,32,2,0,31,10,20,38,80,263,11.988426800635208,6.0,dear local newspaper come attention many u disagree weather computer negative positive effect people believe computer benefit society many people today modern world spend way much time computer could exercising spending time family friend enjoying nature read sure agree first computer becoming problem society interfear physical well @ location1 continuingly growing population size people according recent survey @ num1 every @ num2 people @ location1 overweight obease main culprit @ organization2 percent obeasity eating actually electronics especially thing like computer said @ person1 surgean @ organization1 dealing severe case obesity obesity hard thing get rid instead sitting hour staring screen america need get outside simple riding bike taking dog walk whatever get computer go outside gym exercise secondly computer interfere family friend know personal experience parent hate kid miss family dinner go friend need finish next level game need look something internet family friend important thing life unfortunatly people psycologist @ person2 discovered overall family friend count beside make much happier enjoyable person @ caps1 eliminating computer life create happy pleasent society people @ location1 everyone favor furthermore cut back hour computer better chance expeirence wonder mother nature offer u people realize much missing @ caps1 going outside amazing thing right backyard probably never get expeirience addicted playing computer @ num3 year ago people able function fine computer able @ percent1 people never even camping next time feel like spending another @ num4 hour computer take walk sure amazed find outdoors conclusion computer benefit society keep people away going outside enjoying nature spending time family friend hope convinced see side argument thank time
15,253,8,14,19,23,16,5,0,10,29,21,12,1,12,0,0,22,4,9,33,35,129,7.819476661157914,4.0,dear local newspaper think computer negative effect people one reason think people need exercis sitting desk day playing game computer especially kid outside playing exercising people become obess sit computer day eat junk food people execis people start eating right food many people much healthier live healthier happier life second reason think computer negative kid @ month1 get cyberbullied someone get bullied online kid say person could say anything want person @ month1 even know another thing kid @ month1 meet someone know think nice know really could make tricking stuff normally cause think age like many girl gotten taken last reason people could miss fun activity family friend like going swimming @ date1 sleding winter home computer fun activity outside exercis thesis reason think computer negative effect people
23,409,14,20,54,51,24,5,2,7,85,22,41,0,16,3,1,21,11,8,29,43,243,9.95830101762737,5.0,dear @ caps1 @ caps2 belive computer offer lot pro con computer offer another way learn thing world computer @ month1 also act research tool child anyone @ caps3 computer family member think @ caps3 unreasonable amount time sound like @ caps3 issue person family many people @ month1 argue say look encyclipedea learn world computer @ caps3 faster easier time efficient use fact people newest generation family probably encylipea set example want learn @ location1 @ caps4 searching dictionary encyclipea could go computer type @ location1 whole slew liks opportunity found people @ month1 like old way personally like freedom easiness computer ever research project report many people either school work field likely need research something get better understanding yes dictionary @ caps3 helpful yes thesauris @ caps3 helpful separate thing compared computer classic research tool still usefull could hassle point @ caps3 computer dictionary thesauris encyclipedea ect @ num1 next time research something try reaching keyboard @ caps4 bookshelf problem someone computer much sound like family problem social problem technology changed world ever since computer invented downsized became useful computer opened door scociety without computer space travel example would normality seems generation im trying say @ caps3 think computer hurt society pretty much building block world reading paper hope noticed pro computer world computer @ caps3 help learning tool king reaserch tool big part society today could learn one thing reading paper would want think @ caps5 would world without computer
24,438,11,17,30,40,28,0,0,11,57,17,34,0,29,0,0,37,18,15,43,89,240,8.760647442863286,4.5,dear @ caps1 @ caps2 register writting urge affect computer people helpful reason say computer helpful help give direction helping economy send message thru quickly instant messaging read could let know thing computer helpful @ caps7 know said computer help give direction let explain like know need go somewhere far know act @ caps3 car well think computer option left like example going south @ date1 @ caps4 p know get option computer logged google found direction @ num1 first reason @ caps7 read next okay okay okay @ caps7 know way economy rediculous away computer helping economy instead people driving go pay bill could pay online saving money state pay question get gas car often get build like example gas station near house getting built something went wrong pipe @ caps7 costing u @ money1 @ caps7 say away could save economy time move next reason listen @ date1 reason computer helpful im known instant messaging helpful house phone cellphone wan na tell family member friend something really bad happened could tell thru instant messaging @ caps5 would surely would get like one time friend aint house phone cellphone somebody trying brake house instant message let know could get send cellphone called mom let know befor know another massage coming thru saving @ caps6 @ caps7 reading computer helpful helping give direction save economy instant messaging could agree saying computer helpful still opinion read mind think read say true
27,381,8,10,25,35,26,2,1,4,53,26,29,0,34,0,0,21,19,13,47,58,220,10.004581225457661,5.0,dear @ caps1 opinion computer positive effect people online go website talk people time @ month1 even know speaking plus information @ month1 find true computer also take time away something productive like playing outside next pragraphs show point first online website many different way contact people chat room blog email etc @ caps2 really know people talking say back rare someone got caught trying kidnap child pretending someone online @ caps3 day people getting caught @ month1 think happen child friend stalked online someone caught never thought something like would happen @ caps2 also online never go away watch put online always way find posted even deleted plus every bit information found online ture professional say @ percent1 kid researched project online used print source found information false website like wikipedia one ability change written page website @ percent2 give ability anyone also post picture internet @ month1 always appropriate certain criterion keep child seeing reson lastly computer keep anything productive @ month1 teach hand eye coordination however keep fit healthy already @ percent3 @ caps4 alone weight alot people dr @ dr1 say online game keep kid getting much needed exsersize fresh air every growing child need conclusion internet keep child going outside play also everything found true right lastly everyone find person portray think comperters positive society
25,463,6,20,31,63,38,1,0,10,73,47,24,4,26,2,0,30,6,16,41,51,281,10.372626321451365,4.5,know recent poll @ caps1 @ caps2 @ percent1 @ caps3 use computer everyday computer positive effect people informing news traffic weather right away interacting others learning new fact even imagine difficult life would without computer daily tool million people use positively one way people use computer positively using informed news traffic weather example say sign hurricane going hit near home would know righ away clicking internet another example shooting nearby people would well aware fact reading article online computer help informing people danger family harmed doe computer help inform people danger news weather @ caps4 daily lifestyle father drive work every morning always looking online traffic update avoid get work time safely without computer people would unable know directly harm difficulty @ month1 face another positive affect computer people letting interact others video chatting instant messaging @ percent2 world video chat instant message help make people social chatting friend another example say seen close family member friend long time video chatting instant messaging help catch develop stronger realationship nobody want waste time life speaking long period time close friend family member right computer help people interacting others throughout daily lifestyle third positive effect computer people teaching new thing student main source education computer internet @ person1 @ organization1 said computer help student grow use computer everyday report extend learning @ caps4 helpful student internet contains textbook use class way need lug around heavy book strss forgetting @ caps4 student understand material learned class look online extra help guidance malking knowledge grow without computer life negative way computer help people know news traffic weather directly interact people learn new thing therefore computer positive since @ percent1 @ caps3 use positively stop
24,299,18,11,33,46,23,5,1,9,57,34,32,0,9,0,0,11,3,11,26,24,189,8.232242762014485,4.5,dear @ location1 harold people use computer everyone agrees benefit socity support advancences technology believe computer positive effect people computer bad thing deprive child excersizing enjoying nature spending time family friend first computer stop child exersizing @ caps1 never get outside school checking email @ caps2 high school student recent studdy show @ percent1 student middle school @ caps3 come home go right computer show almost half student middle school computer way computer bad thing secondly child spend time grate indoors outdoors spend time breathing airconditioning heat fresh air @ caps2 middle school student imagine child staring computer screen playing game facebook mean wile beautiful day middle @ date1 @ num1 @ num2 student @ caps3 spend time indoors computer bad thing child finally computer interfere child time spending family friend @ caps1 spend entire evening family party computer @ caps3 elementary student @ num3 @ num4 home computer beang used @ num5 child show little @ person1 @ person2 house hold never side playing friend computer harm good house hold stop child exercising enjoying door spending time family ask tell child grand child necies nephues cut computer time
18,290,5,8,27,33,15,2,0,18,48,17,11,0,7,1,1,29,4,4,24,49,156,6.604899351025076,3.5,dear @ caps1 @ caps2 know people using computer believe would concern affect people health believe advance technology would give u positive effect people three reason first would advance tech would teach u intelligent second would would give u ability access intresting thing get library like biographics finally access communicate online first reason @ caps2 mentioned would give u intelligence question something dont know could search computer find answer would learn would able teach others computer give u alot useful information benefit u future second reason advance tech would help u give u access helpful website teach u information found library computer access biographics educational website important access educational advance example online tutoring student difficulty school third final reason advance tech would could benefit u give u access online communication people e mail good reason example teacher e mail educational cause student problem work student simply send teacher e mail student difficulty student say hope think
32,326,5,5,29,38,15,0,2,9,49,30,8,2,15,0,0,27,0,3,35,66,174,8.03196357108679,4.0,computer positive effect people life big helper teach skill need life technology ability help u task every day finally help people keep touch meet knew people think computer positive effect life computer teach u many thing first learning use computer skill need life job know work computer today computer essential part work enviornment hand eye coordination another skill computer teach computer actually help sport way catch ball need hand eye coordination technology computer give u help u alot life need direction look computer would call resturant direction without computer help would write paper student would nightmare report without computer would read many book get information world would much different place without computer sometimes people love move far away u hard keep touch phone happens computer keep touch program like facebook twitter @ organization1 possible chat picture could even keep touch @ location1 computer almost anything possible conclusion computer great machine teach u life long lesson help u need something report computer even keep people touch relationship fall apart know think computer keep world running
37,516,3,19,31,66,17,2,2,18,71,57,31,0,22,0,0,37,24,8,38,89,253,7.760602888114755,4.0,dear local newspaper @ caps1 many people addicted computer think computer help yes others help work education child addicted computer game @ caps1 @ percent1 child addicted computer reason computer lot effect people might affect child education might cause bill electricity went higher worst computer home reason million teenager got killed always talking online people know computer sometimes dangerous people people still need computer computer home good specially child computer affect education parent want happen child lot uneducated child stay home drug street yes computer help study computer help study project child computer want play game lot learn anything school learn lot computer game stop computer game also computer home cause people electricity bill went higher @ date1 computer people think computer give problem computer work electricity pay electricity bill @ money1 electricity bill @ date1 year computer might go high @ money2 bill computer big problem nevertheless computer dangerous computer good bad without doubt @ percent2 teenager killed talking online stranger people website like @ caps2 danger @ date1 @ date1 month husband wife got killed @ caps2 husband killed wife single relationship status @ caps2 got shot husband however husband killed got shot talking online meeting stranger people know reason lost parent computer home unless use need room child use time agree need computer home live without computer need computer home yes live without computer activity family exercise health go picnic friend fun go vacation whole family local newspaper want tell people stop computer tell go family fun activity go vacation
18,341,19,17,28,55,18,4,4,2,54,28,31,0,12,2,0,14,16,10,39,42,200,9.1099750164308,4.0,dear newspaper think computer negative impact society say alows kid bullied hour day take away exercise give le time study school work overall think talking main use computer time used wrong way @ caps1 expert say @ num1 every @ num2 kid thing use talk line also say @ num3 @ num4 thoes kid bullyed line also every year hear someone well time @ caps1 fact heard news half kid bullyed online go hour day kid get bullied time child say kid happy go ho e cant buuyed @ caps3 bullyed safe place home another bad thing computer replace exercise text @ caps2 football scout said every year le le people play sport video game computer @ caps3 obesity rate kid gone america many agree cause computer taking place exercise also people think get better hand eye coordination leader agree hand moving mouse lastly noe grade lower ever student teacher say @ num3 @ num6 student get good grade say @ num7 spend much time computer waching discovery chanel said @ caps3 kid spending @ num4 hour computer le @ num3 hour studying homework computer made storing information learning let go tool wed @ caps1 making lazy kid anti learning
25,329,12,15,30,47,10,2,1,5,49,37,9,0,22,0,0,19,4,3,44,46,175,7.624309903615853,4.0,dear @ caps1 newspaper understand think computer effect people computer effect people one reason computer help people find information anything also help people work plus comunicate anyone want dont make decitions thinking effect people first computer help people find information quicly find information everybody us either google ask many information people find would probably help find store number restaurant find much something store sale great effect computer people however work really large effect computer people example computer would really help someone looking job many store get choose go along adult child use computer type something word report work essay school maybe used computer type information newspaper yet one thing kid love computer comunicate friend kid either use facebook @ caps2 oovoo comunicate program help kid stay touch friend moved away plus one thing good program family live far away always talk time understand think computer dont effect people computer many effect people thats computer help people find looking also help work never le computer great way comunicate friend family think long hard decition want make
26,366,13,18,28,46,28,0,1,8,43,31,29,2,21,0,0,22,8,6,44,61,195,8.329761159276009,2.5,think computer good effect people people computer long also think computer good effect people new technology computer positive help stuck need look something computer positive people go computer ther @ num1 hour straight sure might @ num1 hour day stuff like school meal activity people need computer @ caps1 news @ caps2 company need computer editing printing papaer also put news website would people without computer computer positive new technology new technology helping people interact long distance friend family member many way talk could use @ caps3 skype oovoo @ caps4 even email go computer dont sit watch @ caps5 @ caps6 @ caps7 online interact friend @ percent1 u population age @ num3 @ caps3 @ percent2 skype oovoo talk people far away visit computer positive help school know go internet look need translate @ caps8 @ caps9 go computer translate @ percent3 people learned dictionary using internet word want know dictionary look online computer positive effect people nobody spends much time computer go outside hang friend people actually need computer @ caps1 new technology coming letting people interact people across world positve school work definition even translation computer negative dont take away life
29,596,23,26,47,66,58,11,0,12,92,49,56,0,34,2,0,38,15,20,53,74,358,11.621676758706515,5.5,dear @ caps1 newspaper @ caps2 kid computer electronics except telephone computer advanced help people many different way hand eye cordination learning able talk online thing benefit society prove advancement technology computer teach hand eye cordination people even realize @ caps5 typing whether typing email essay hand working helping hand eye cordination people learn computer used sport @ person3 @ num1 year old tennis player said used go computer everyday play tennis later eventually computer helped use favorite sport hand eye cordination useful many thing surveyed @ num2 people @ num3 people say hand eye cordination important still everyday activity computer help improve typing comonly used sending email fast fun let comunicate talking computer many new way popular fast email welcoms aim facebook many @ caps5 nice able talk friend family online option expensive example many live @ location1 sister @ person4 close life @ location3 talk lot neither calling plan allow call without charging hundred money also fly use plane ticket expensive day also economy great stay touch webcam come see almost every week many said considering flying @ location3 webcam email useful save u lot money people @ month1 argue sent letter send baby boy first step video taped youtube video really cute also meet new people online @ month1 seen normally stay touch stay much closer even though computer great fun working learning much easier online online everything learned amazing whether @ caps5 mean earthquake @ location4 able keep track everything one computer amazing @ person2 @ num4 @ caps3 teacher @ location2 say @ caps4 trying make thing electronic protect planet use waste paper tree @ caps5 true @ percent1 homework @ num5 grader online whether @ caps5 look equation photosynthesis find year @ caps6 died online help environment @ caps5 important able computer school @ caps5 give chance kid learn thing faster like @ num6 grader math class online hey math @ caps5 give people information coming people online read scientist expierement paparatzi take @ person1 new boyfriend computer changed society lot better @ date1 computer part everyday life people benefit better hand eye cordination able talk friend able learn computer benefit society
23,235,5,10,24,26,17,1,0,2,38,16,13,0,9,0,0,9,9,7,28,34,136,8.551018397774431,3.0,dear local newspaper opinion take time away exercising also one time enjoy nature course come family friend time stified computer people get @ caps1 @ caps2 positive would resolved sure computer affecting everyone negatively obesity huge problem @ location1 one five child obese feel computer contributing problem remember time wanted go outside exercise computer dragged away wih fun game video internet sure computer fine moderation many people abuse privellages obesity lead many dogged artery stroke parent want see go young fix taking away many everybody dayrace people much effort making sure would across time went people probably done good time family take time away u conclusion feel computer addiction million computer gain weight also take time enjoy nature computer blocking way another thing comuter put family friend hold memory stolen awful device computer else bad computer
25,355,28,21,32,30,19,3,0,8,58,37,43,1,18,0,1,24,9,9,37,58,231,9.797295635697548,4.5,@ caps1 dinner ready okay mom one second click click click hearing child usual well need listen upcoming message @ organization1 believe child adult spending much time laptop computer exercising enjoying nature interacting family problem could lead begger problem @ month1 already taken affect like @ caps2 financial problem depression keep reading think hear could happened @ caps2 huge thing worry kid @ location1 computer outside ever day see nephew computer see getting fatler fatts every day study shown child adult facebook myspace account gaim @ num1 pound every @ num2 moth even @ num3 @ num2 hour day gain @ num5 pound every month sooner later state going @ caps2 level @ percent1 @ percent2 @ organization1 people obesy could lead loss @ organization1 job laziness people spend @ organization1 time facebook myspace could lose job @ percent3 @ organization1 state citizen facebook myspace people addicted spend time thatn steff job get firm one pay bill loan mortage tead depression depression state even country people losing job left right cause computer internet people even comiting climer like murded even attemps @ organization1 suicide cause @ organization1 loss @ organization1 job family member people even addicted internet girth @ organization1 new born family member depression need stop fight right stop addiction @ organization1 internet use live great life drop computer sead book meet friend family keep job let reson come life
15,255,10,8,20,24,22,1,0,9,41,28,30,0,9,0,0,17,7,8,24,33,168,8.604371111834093,4.5,@ caps2 people think invention computer internet terrify thing truly @ caps6 terrible time consumer local newspaper survay people opinion technology people spend way much time computer could outside enjoying nature excercising interacting people person advancement technology wasteing time weather people side enjoying @ caps6 instead wasteing time day @ caps1 sun harmful skin seen sun help boost energy carbon dioxide building cause people become sleepy @ percent1 people survayed @ organization1 sold feell go outside @ caps2 people people could excercising obesitey people sit computer day @ caps6 contributes @ caps2 kid stopped participating much computer @ percent2 people @ caps3 computer people spend friend see inperson people forget manner used online people support computer usage might say way talk @ caps3 @ caps4 ect online chatting @ caps5 always safe @ caps1 buddy list @ caps6 @ month1 friend unless see face computer become much distraction society computer caused people forget ow use manner communicate real world time get foot find something else responsible town people
11,229,4,9,28,26,14,1,0,5,35,11,7,0,9,1,0,18,1,4,26,41,105,6.8729513352749185,3.5,people go computer really something type report check e mail etc whats point going computer going play game get boring go computer friend check email stuff go outside play computer @ num1 minute day go get exercise stay computer day smell get fat get lazy one wents thing thing play basketball go bike ride friend go swimming type stuff every day good shape stay healthy fit dont sit computer day sunny day become go give chance hang neighborhood kid get home every day homework go outside play later go computer @ num1 minute @ caps1 done go bed thing next day everyone agree knew right
37,447,3,15,46,59,26,0,3,17,73,43,10,0,19,1,0,31,3,8,39,58,224,7.725924801921288,4.5,dear @ caps1 people say computer fun smart harm true though computer make harm well one thing know computer take lot people time example many people go outside much people usually computer computer ask well let find many thing person computer fun chatting educational hard working lot people use computer fun example many people use computer chat friend many site chat friend usually take lot people time lot people talk hour computer take time instead going outside another example game people playing computer game one biggest problem lot game much fun find game play time take time outside ruin life game addictive kid adult might get work done cause failure school getting fired work side though lot people use computer work school beside internet chating computer game many people use computer school work people type work send work e mail bring home good thing computer also bad thing good thing people get work done faster bad thing another reason stay inside work people depend computer save work use computer build thing exemple people use computer program robot although use computer good reason people make time outside lot people need take break computer computer harm spend time computer get sick going outside exercizing getting fresh air important people get computer stop chatting pause game take break work go outside enjoy nature day computer thank time
22,422,23,12,27,59,33,0,0,22,58,30,3,0,30,0,1,34,11,9,30,87,198,8.195177939694995,4.0,feel computer effect possitive way well feel computer neggative effect people feel way wan getting enough excersize life high light bill begin interfear everyday life shown reason defind detailed sentence start essay feel people want begetting enough excersize feel computer day go outside talk side bike went burning calarise come couch potatoe line become fatal health get oldes possibly became list item wrong diebites high cholesteal heart problem also feel constantly sitting front computer @ num1 possibly injure back add list problem health enough exersice next feel constantly computer parent extremely high light bill parent possibly light company always computer non stop knew bill high able pay hour high light bill possibly without light house personal opinion dont feel computer worth family without light finally feel computer day life feel way always computer never outside friend like want bothered feel like ignoring begin lose friend helped needed also computer effect everyday life ruining social life always inside missing opportunity meet new people build social skillz conclude essay live brought idea opinion computer explained reason wich want getting enough excersize high light bill interfear every day life provided fact detail consequence computer decide whether computer possitive negative efect people
